,day,minute,hour,second,type
929,Monday,38,9,10,traffic
930,Monday,38,9,18,traffic
932,Monday,38,9,47,traffic
933,Monday,39,9,2,traffic
935,Monday,39,9,23,traffic
936,Monday,39,9,30,traffic
938,Monday,39,9,50,traffic
940,Monday,39,9,57,traffic
941,Monday,40,9,4,traffic
942,Monday,40,9,5,traffic
943,Monday,40,9,15,traffic
944,Monday,40,9,27,traffic
946,Monday,40,9,56,traffic
947,Monday,41,9,16,traffic
948,Monday,41,9,20,traffic
949,Monday,41,9,48,traffic
950,Monday,42,9,10,traffic
951,Monday,42,9,29,traffic
952,Monday,42,9,36,traffic
953,Monday,43,9,2,traffic
954,Monday,43,9,24,traffic
955,Monday,43,9,51,traffic
956,Monday,44,9,15,traffic
957,Monday,44,9,27,traffic
958,Monday,44,9,55,traffic
959,Monday,45,9,4,traffic
960,Monday,45,9,25,traffic
961,Monday,45,9,43,traffic
962,Monday,45,9,53,traffic
963,Monday,46,9,11,traffic
964,Monday,46,9,15,traffic
965,Monday,46,9,22,traffic
966,Monday,46,9,28,traffic
967,Monday,46,9,49,traffic
968,Monday,46,9,51,traffic
969,Monday,46,9,53,traffic
970,Monday,46,9,59,traffic
971,Monday,47,9,21,traffic
972,Monday,47,9,36,traffic
973,Monday,47,9,41,traffic
974,Monday,48,9,10,traffic
975,Monday,48,9,11,traffic
976,Monday,48,9,27,traffic
978,Monday,49,9,8,traffic
979,Monday,49,9,19,traffic
980,Monday,49,9,23,traffic
981,Monday,49,9,27,traffic
983,Monday,50,9,3,traffic
985,Monday,50,9,32,traffic
986,Monday,50,9,42,traffic
987,Monday,51,9,3,traffic
988,Monday,51,9,15,traffic
989,Monday,51,9,19,traffic
990,Monday,51,9,25,traffic
991,Monday,51,9,32,traffic
992,Monday,52,9,0,traffic
993,Monday,52,9,29,traffic
994,Monday,52,9,42,traffic
995,Monday,53,9,9,traffic
996,Monday,53,9,22,traffic
997,Monday,53,9,34,traffic
998,Monday,53,9,43,traffic
999,Monday,54,9,1,traffic
1000,Monday,54,9,18,traffic
1001,Monday,54,9,42,traffic
1002,Monday,54,9,51,traffic
1003,Monday,55,9,14,traffic
1004,Monday,55,9,37,traffic
1005,Monday,55,9,55,traffic
1006,Monday,56,9,24,traffic
1008,Monday,57,9,0,traffic
1009,Monday,57,9,3,traffic
1010,Monday,57,9,9,traffic
1011,Monday,57,9,30,traffic
1012,Monday,57,9,37,traffic
1013,Monday,57,9,45,traffic
1014,Monday,58,9,12,traffic
1015,Monday,58,9,17,traffic
1016,Monday,58,9,34,traffic
1017,Monday,58,9,47,traffic
1018,Monday,59,9,12,traffic
1019,Monday,59,9,21,traffic
1020,Monday,59,9,26,traffic
1021,Monday,59,9,52,traffic
1022,Monday,59,9,56,traffic
1023,Monday,0,8,8,traffic
1024,Monday,0,8,21,traffic
1025,Monday,0,8,50,traffic
1026,Monday,1,8,11,traffic
1027,Monday,1,8,12,traffic
1028,Monday,1,8,35,traffic
1029,Monday,1,8,59,traffic
1030,Monday,2,8,15,traffic
1031,Monday,2,8,34,traffic
1032,Monday,2,8,50,traffic
1033,Monday,2,8,54,traffic
1034,Monday,2,8,56,traffic
1035,Monday,3,8,9,traffic
1036,Monday,3,8,30,traffic
1037,Monday,3,8,56,traffic
1038,Monday,4,8,18,traffic
1040,Monday,4,8,51,traffic
1041,Monday,5,8,8,traffic
1042,Monday,5,8,24,traffic
1043,Monday,5,8,51,traffic
1044,Monday,6,8,10,traffic
1045,Monday,6,8,24,traffic
1046,Monday,6,8,26,traffic
1047,Monday,6,8,27,traffic
1048,Monday,6,8,40,traffic
1049,Monday,6,8,55,traffic
1050,Monday,7,8,19,traffic
1051,Monday,7,8,36,traffic
1052,Monday,7,8,52,traffic
1053,Monday,7,8,53,traffic
1054,Monday,8,8,8,traffic
1055,Monday,8,8,35,traffic
1056,Monday,8,8,44,traffic
1057,Monday,8,8,46,traffic
1058,Monday,8,8,53,traffic
1059,Monday,9,8,3,traffic
1061,Monday,9,8,29,traffic
1062,Monday,9,8,56,traffic
1063,Monday,10,8,6,traffic
1064,Monday,10,8,33,traffic
1069,Monday,11,8,42,traffic
1070,Monday,11,8,52,traffic
1071,Monday,12,8,6,traffic
1072,Monday,12,8,31,traffic
1073,Monday,12,8,58,traffic
1076,Monday,13,8,6,traffic
1078,Monday,13,8,29,traffic
1079,Monday,13,8,36,traffic
1080,Monday,14,8,3,traffic
1081,Monday,14,8,31,traffic
1082,Monday,14,8,55,traffic
1084,Monday,15,8,40,traffic
1085,Monday,15,8,48,traffic
1086,Monday,15,8,55,traffic
1087,Monday,15,8,56,traffic
1088,Monday,16,8,25,traffic
1089,Monday,16,8,52,traffic
1091,Monday,17,8,8,traffic
1092,Monday,17,8,27,traffic
1093,Monday,17,8,55,traffic
1094,Monday,18,8,10,traffic
1096,Monday,18,8,26,traffic
1097,Monday,18,8,52,traffic
1098,Monday,19,8,14,traffic
1099,Monday,19,8,39,traffic
1100,Monday,20,8,0,traffic
1101,Monday,20,8,24,traffic
1102,Monday,20,8,52,traffic
1104,Monday,20,8,53,traffic
1105,Monday,21,8,21,traffic
1106,Monday,21,8,23,traffic
1107,Monday,21,8,28,traffic
1108,Monday,21,8,57,traffic
1109,Monday,22,8,6,traffic
1110,Monday,22,8,16,traffic
1112,Monday,22,8,28,traffic
1114,Monday,22,8,46,traffic
1115,Monday,23,8,9,traffic
1116,Monday,23,8,20,traffic
1117,Monday,23,8,42,traffic
1118,Monday,23,8,45,traffic
1119,Monday,24,8,1,traffic
1120,Monday,24,8,14,traffic
1121,Monday,24,8,16,traffic
1123,Monday,24,8,45,traffic
1125,Monday,25,8,7,traffic
1128,Monday,25,8,59,traffic
1130,Monday,26,8,50,traffic
1131,Monday,27,8,1,traffic
1132,Monday,27,8,2,traffic
1133,Monday,27,8,6,traffic
1134,Monday,27,8,32,traffic
1135,Monday,27,8,45,traffic
1136,Monday,27,8,46,traffic
1137,Monday,27,8,59,traffic
1140,Monday,28,8,25,traffic
1141,Monday,28,8,52,traffic
1142,Monday,28,8,56,traffic
1143,Monday,29,8,0,traffic
1144,Monday,29,8,29,traffic
1145,Monday,29,8,53,traffic
1146,Monday,30,8,19,traffic
1147,Monday,30,8,35,traffic
1150,Monday,31,8,3,traffic
1151,Monday,31,8,14,traffic
1153,Monday,31,8,24,traffic
1154,Monday,31,8,30,traffic
1155,Monday,31,8,47,traffic
1156,Monday,31,8,49,traffic
1157,Monday,32,8,1,traffic
1158,Monday,32,8,21,traffic
1159,Monday,32,8,29,traffic
1160,Monday,32,8,31,traffic
1161,Monday,32,8,58,traffic
1163,Monday,33,8,27,traffic
1164,Monday,33,8,44,traffic
1165,Monday,34,8,1,traffic
1166,Monday,34,8,22,traffic
1167,Monday,34,8,25,traffic
1169,Monday,34,8,59,traffic
1170,Monday,35,8,10,traffic
1171,Monday,35,8,12,traffic
1172,Monday,35,8,41,traffic
1173,Monday,36,8,1,traffic
1175,Monday,36,8,7,traffic
1176,Monday,36,8,19,traffic
1177,Monday,36,8,43,traffic
1178,Monday,36,8,56,traffic
1179,Monday,36,8,58,traffic
1180,Monday,37,8,15,traffic
1181,Monday,37,8,23,traffic
1182,Monday,37,8,51,traffic
1185,Monday,38,8,34,traffic
1186,Monday,38,8,45,traffic
1187,Monday,39,8,14,traffic
1188,Monday,39,8,26,traffic
1189,Monday,39,8,36,traffic
1190,Monday,39,8,54,traffic
1191,Monday,40,8,12,traffic
1192,Monday,40,8,40,traffic
1193,Monday,41,8,9,traffic
1194,Monday,41,8,17,traffic
1196,Monday,41,8,43,traffic
1197,Monday,41,8,49,traffic
1199,Monday,42,8,11,traffic
1200,Monday,42,8,22,traffic
1201,Monday,42,8,33,traffic
1202,Monday,42,8,59,traffic
1203,Monday,43,8,10,traffic
1204,Monday,43,8,14,traffic
1205,Monday,43,8,34,traffic
1206,Monday,43,8,55,traffic
1207,Monday,44,8,19,traffic
1209,Monday,44,8,37,traffic
1210,Monday,44,8,54,traffic
1211,Monday,45,8,8,traffic
1212,Monday,45,8,22,traffic
1213,Monday,45,8,46,traffic
1214,Monday,46,8,11,traffic
1215,Monday,46,8,30,traffic
1217,Monday,46,8,59,traffic
1218,Monday,47,8,11,traffic
1219,Monday,47,8,25,traffic
1220,Monday,47,8,52,traffic
1221,Monday,47,8,56,traffic
1222,Monday,48,8,15,traffic
1223,Monday,48,8,41,traffic
1224,Monday,48,8,44,traffic
1225,Monday,48,8,54,traffic
1228,Monday,49,8,26,traffic
1229,Monday,49,8,39,traffic
1230,Monday,49,8,59,traffic
1231,Monday,50,8,12,traffic
1232,Monday,50,8,13,traffic
1233,Monday,50,8,23,traffic
1236,Monday,50,8,44,traffic
1238,Monday,51,8,35,traffic
1240,Monday,52,8,23,traffic
1242,Monday,52,8,31,traffic
1243,Monday,52,8,55,traffic
1244,Monday,53,8,15,traffic
1245,Monday,53,8,41,traffic
1246,Monday,53,8,48,traffic
1249,Monday,54,8,28,traffic
1250,Monday,54,8,51,traffic
1251,Monday,54,8,59,traffic
1252,Monday,55,8,14,traffic
1254,Monday,55,8,55,traffic
1256,Monday,56,8,33,traffic
1258,Monday,56,8,55,traffic
1259,Monday,57,8,2,traffic
1260,Monday,57,8,16,traffic
1261,Monday,57,8,23,traffic
1262,Monday,57,8,47,traffic
1263,Monday,58,8,13,traffic
1264,Monday,58,8,30,traffic
1265,Monday,58,8,58,traffic
1266,Monday,59,8,12,traffic
1267,Monday,59,8,27,traffic
1268,Monday,59,8,50,traffic
1269,Monday,0,9,16,traffic
1270,Monday,0,9,37,traffic
1271,Monday,0,9,43,traffic
1272,Monday,1,9,10,traffic
1273,Monday,1,9,31,traffic
1275,Monday,1,9,36,traffic
1276,Monday,1,9,39,traffic
1278,Monday,2,9,10,traffic
1279,Monday,2,9,22,traffic
1280,Monday,2,9,32,traffic
1281,Monday,2,9,35,traffic
1282,Monday,2,9,45,traffic
1283,Monday,2,9,53,traffic
1285,Monday,3,9,18,traffic
1287,Monday,3,9,55,traffic
1288,Monday,3,9,59,traffic
1289,Monday,4,9,27,traffic
1290,Monday,4,9,32,traffic
1291,Monday,4,9,53,traffic
1292,Monday,5,9,4,traffic
1293,Monday,5,9,13,traffic
1295,Monday,6,9,2,traffic
1296,Monday,6,9,23,traffic
1297,Monday,6,9,49,traffic
1299,Monday,7,9,9,traffic
1300,Monday,7,9,24,traffic
1302,Monday,7,9,58,traffic
1303,Monday,8,9,10,traffic
1304,Monday,8,9,17,traffic
1305,Monday,8,9,43,traffic
1307,Monday,9,9,3,traffic
1308,Monday,9,9,12,traffic
1309,Monday,9,9,31,traffic
1310,Monday,10,9,0,traffic
1311,Monday,10,9,22,traffic
1312,Monday,10,9,36,traffic
1313,Monday,10,9,52,traffic
1315,Monday,11,9,16,traffic
1316,Monday,11,9,36,traffic
1317,Monday,11,9,52,traffic
1318,Monday,12,9,10,traffic
1319,Monday,12,9,15,traffic
1320,Monday,12,9,31,traffic
1321,Monday,12,9,44,traffic
1322,Monday,13,9,12,traffic
1323,Monday,13,9,23,traffic
1324,Monday,13,9,41,traffic
1325,Monday,13,9,49,traffic
1326,Monday,14,9,8,traffic
1327,Monday,14,9,28,traffic
1328,Monday,14,9,29,traffic
1329,Monday,14,9,58,traffic
1330,Monday,15,9,15,traffic
1331,Monday,15,9,40,traffic
1332,Monday,15,9,41,traffic
1333,Monday,15,9,58,traffic
1334,Monday,16,9,22,traffic
1336,Monday,16,9,58,traffic
1337,Monday,17,9,15,traffic
1339,Monday,17,9,27,traffic
1341,Monday,17,9,53,traffic
1343,Monday,18,9,5,traffic
1344,Monday,18,9,32,traffic
1345,Monday,18,9,59,traffic
1346,Monday,19,9,23,traffic
1348,Monday,19,9,29,traffic
1350,Monday,20,9,0,traffic
1351,Monday,20,9,12,traffic
1352,Monday,20,9,14,traffic
1354,Monday,20,9,49,traffic
1355,Monday,21,9,17,traffic
1356,Monday,21,9,44,traffic
1357,Monday,21,9,51,traffic
1358,Monday,22,9,5,traffic
1359,Monday,22,9,12,traffic
1360,Monday,22,9,23,traffic
1361,Monday,22,9,32,traffic
1362,Monday,22,9,34,traffic
1363,Monday,22,9,43,traffic
1364,Monday,22,9,49,traffic
1365,Monday,22,9,56,traffic
1366,Monday,23,9,14,traffic
1367,Monday,23,9,18,traffic
1369,Monday,23,9,24,traffic
1371,Monday,24,9,4,traffic
1372,Monday,24,9,25,traffic
1373,Monday,24,9,29,traffic
1374,Monday,24,9,53,traffic
1375,Monday,25,9,11,traffic
1376,Monday,25,9,19,traffic
1377,Monday,25,9,32,traffic
1378,Monday,25,9,38,traffic
1379,Monday,25,9,50,traffic
1380,Monday,26,9,0,traffic
1383,Monday,26,9,43,traffic
1385,Monday,27,9,28,traffic
1386,Monday,27,9,40,traffic
1387,Monday,28,9,6,traffic
1389,Monday,28,9,30,traffic
1391,Monday,28,9,58,traffic
1392,Monday,29,9,3,traffic
1393,Monday,29,9,22,traffic
1396,Monday,30,9,7,traffic
1397,Monday,30,9,29,traffic
1398,Monday,30,9,43,traffic
1399,Monday,30,9,54,traffic
1400,Monday,31,9,0,traffic
1401,Monday,31,9,24,traffic
1403,Monday,31,9,44,traffic
1404,Monday,32,9,6,traffic
1405,Monday,32,9,29,traffic
1406,Monday,32,9,50,traffic
1407,Monday,33,9,18,traffic
1408,Monday,33,9,21,traffic
1410,Monday,33,9,42,traffic
1411,Monday,33,9,43,traffic
1413,Monday,34,9,4,traffic
1414,Monday,34,9,10,traffic
1415,Monday,34,9,31,traffic
1416,Monday,34,9,51,traffic
1418,Monday,34,9,58,traffic
1420,Monday,35,9,3,traffic
1423,Monday,35,9,43,traffic
1425,Monday,35,9,59,traffic
1426,Monday,36,9,3,traffic
1427,Monday,36,9,11,traffic
1428,Monday,36,9,14,traffic
1429,Monday,36,9,36,traffic
1430,Monday,36,9,52,traffic
1431,Monday,37,9,11,traffic
1432,Monday,37,9,31,traffic
1433,Monday,37,9,35,traffic
1434,Monday,37,9,46,traffic
1435,Monday,37,9,57,traffic
1436,Monday,38,9,22,traffic
1437,Monday,38,9,44,traffic
1439,Monday,39,9,15,traffic
1440,Monday,39,9,38,traffic
1442,Monday,40,9,16,traffic
1443,Monday,40,9,24,traffic
1444,Monday,40,9,36,traffic
1445,Monday,41,9,4,traffic
1446,Monday,41,9,28,traffic
1447,Monday,41,9,39,traffic
1448,Monday,41,9,59,traffic
1449,Monday,42,9,5,traffic
1451,Monday,42,9,18,traffic
1452,Monday,42,9,42,traffic
1453,Monday,43,9,3,traffic
1455,Monday,43,9,52,traffic
1456,Monday,44,9,21,traffic
1457,Monday,44,9,45,traffic
1458,Monday,45,9,5,traffic
1459,Monday,45,9,32,traffic
1460,Monday,45,9,40,traffic
1461,Monday,45,9,47,traffic
1462,Monday,46,9,5,traffic
1463,Monday,46,9,26,traffic
1465,Monday,47,9,15,traffic
1469,Monday,48,9,8,traffic
1470,Monday,48,9,17,traffic
1472,Monday,48,9,41,traffic
1473,Monday,48,9,49,traffic
1474,Monday,48,9,54,traffic
1475,Monday,49,9,9,traffic
1476,Monday,49,9,25,traffic
1477,Monday,49,9,47,traffic
1478,Monday,49,9,56,traffic
1479,Monday,49,9,57,traffic
1480,Monday,50,9,6,traffic
1482,Monday,50,9,16,traffic
1484,Monday,50,9,18,traffic
1486,Monday,50,9,35,traffic
1487,Monday,50,9,45,traffic
1488,Monday,51,9,6,traffic
1490,Monday,51,9,31,traffic
1491,Monday,51,9,33,traffic
1492,Monday,51,9,46,traffic
1493,Monday,52,9,13,traffic
1494,Monday,52,9,39,traffic
1495,Monday,53,9,7,traffic
1498,Monday,54,9,6,traffic
1499,Monday,54,9,7,traffic
1500,Monday,54,9,35,traffic
1501,Monday,54,9,43,traffic
1505,Monday,55,9,45,traffic
1506,Monday,55,9,48,traffic
1507,Monday,56,9,6,traffic
1508,Monday,56,9,15,traffic
1509,Monday,56,9,26,traffic
1510,Monday,56,9,28,traffic
1511,Monday,56,9,48,traffic
1512,Monday,57,9,6,traffic
1513,Monday,57,9,8,traffic
1514,Monday,57,9,14,traffic
1516,Monday,57,9,44,traffic
1517,Monday,57,9,55,traffic
1518,Monday,58,9,10,traffic
1519,Monday,58,9,14,traffic
1520,Monday,58,9,39,traffic
1523,Monday,59,9,6,traffic
1524,Monday,59,9,30,traffic
1525,Monday,59,9,34,traffic
1526,Monday,0,10,0,traffic
1527,Monday,0,8,29,traffic
1528,Monday,0,8,49,traffic
1529,Monday,1,8,15,traffic
1531,Monday,1,8,42,traffic
1533,Monday,2,8,29,traffic
1536,Monday,3,8,5,traffic
1537,Monday,3,8,29,traffic
1539,Monday,3,8,52,traffic
1540,Monday,4,8,6,traffic
1542,Monday,4,8,27,traffic
1543,Monday,4,8,42,traffic
1544,Monday,5,8,5,traffic
1547,Monday,5,8,38,traffic
1548,Monday,5,8,50,traffic
1550,Monday,6,8,23,traffic
1551,Monday,6,8,48,traffic
1552,Monday,7,8,3,traffic
1554,Monday,7,8,34,traffic
1555,Monday,7,8,42,traffic
1557,Monday,7,8,57,traffic
1559,Monday,8,8,29,traffic
1561,Monday,8,8,41,traffic
1563,Monday,9,8,28,traffic
1564,Monday,9,8,43,traffic
1565,Monday,9,8,53,traffic
1566,Monday,10,8,10,traffic
1567,Monday,10,8,24,traffic
1568,Monday,10,8,31,traffic
1569,Monday,10,8,45,traffic
1570,Monday,10,8,47,traffic
1571,Monday,10,8,55,traffic
1573,Monday,11,8,17,traffic
1574,Monday,11,8,32,traffic
1575,Monday,11,8,34,traffic
1576,Monday,11,8,56,traffic
1577,Monday,12,8,19,traffic
1578,Monday,12,8,33,traffic
1579,Monday,12,8,56,traffic
1580,Monday,13,8,3,traffic
1581,Monday,13,8,21,traffic
1582,Monday,13,8,24,traffic
1583,Monday,13,8,45,traffic
1584,Monday,13,8,46,traffic
1585,Monday,14,8,1,traffic
1586,Monday,14,8,18,traffic
1588,Monday,14,8,33,traffic
1589,Monday,15,8,2,traffic
1590,Monday,15,8,10,traffic
1592,Monday,15,8,22,traffic
1593,Monday,15,8,35,traffic
1594,Monday,16,8,2,traffic
1595,Monday,16,8,16,traffic
1596,Monday,16,8,36,traffic
1597,Monday,16,8,39,traffic
1598,Monday,17,8,1,traffic
1599,Monday,17,8,7,traffic
1600,Monday,17,8,15,traffic
1603,Monday,17,8,50,traffic
1604,Monday,17,8,54,traffic
1606,Monday,18,8,23,traffic
1607,Monday,18,8,39,traffic
1608,Monday,18,8,47,traffic
1609,Monday,19,8,9,traffic
1611,Monday,19,8,10,traffic
1612,Monday,19,8,21,traffic
1613,Monday,19,8,22,traffic
1614,Monday,19,8,30,traffic
1615,Monday,19,8,47,traffic
1616,Monday,20,8,11,traffic
1617,Monday,20,8,25,traffic
1618,Monday,20,8,51,traffic
1619,Monday,21,8,14,traffic
1620,Monday,21,8,43,traffic
1621,Monday,22,8,3,traffic
1622,Monday,22,8,10,traffic
1623,Monday,22,8,11,traffic
1624,Monday,22,8,35,traffic
1625,Monday,22,8,56,traffic
1626,Monday,23,8,0,traffic
1627,Monday,23,8,2,traffic
1628,Monday,23,8,24,traffic
1629,Monday,23,8,26,traffic
1631,Monday,23,8,41,traffic
1632,Monday,23,8,55,traffic
1633,Monday,24,8,17,traffic
1635,Monday,24,8,43,traffic
1636,Monday,24,8,57,traffic
1637,Monday,25,8,18,traffic
1639,Monday,25,8,36,traffic
1640,Monday,25,8,41,traffic
1642,Monday,26,8,26,traffic
1643,Monday,26,8,32,traffic
1644,Monday,26,8,43,traffic
1646,Monday,26,8,46,traffic
1647,Monday,27,8,10,traffic
1648,Monday,27,8,20,traffic
1650,Monday,27,8,44,traffic
1651,Monday,28,8,13,traffic
1652,Monday,28,8,26,traffic
1654,Monday,29,8,3,traffic
1657,Monday,29,8,30,traffic
1658,Monday,29,8,45,traffic
1659,Monday,29,8,46,traffic
1660,Monday,30,8,15,traffic
1661,Monday,30,8,28,traffic
1662,Monday,30,8,57,traffic
1663,Monday,31,8,9,traffic
1664,Monday,31,8,27,traffic
1666,Monday,31,8,29,traffic
1668,Monday,31,8,53,traffic
1669,Monday,32,8,7,traffic
1671,Monday,32,8,34,traffic
1672,Monday,32,8,37,traffic
1674,Monday,33,8,29,traffic
1675,Monday,33,8,32,traffic
1676,Monday,33,8,51,traffic
1677,Monday,34,8,4,traffic
1678,Monday,34,8,24,traffic
1679,Monday,34,8,28,traffic
1680,Monday,34,8,45,traffic
1681,Monday,35,8,4,traffic
1682,Monday,35,8,6,traffic
1683,Monday,35,8,30,traffic
1684,Monday,35,8,32,traffic
1685,Monday,35,8,47,traffic
1686,Monday,35,8,50,traffic
1687,Monday,35,8,52,traffic
1688,Monday,35,8,56,traffic
1689,Monday,36,8,24,traffic
1690,Monday,36,8,36,traffic
1691,Monday,36,8,55,traffic
1693,Monday,37,8,16,traffic
1695,Monday,37,8,55,traffic
1696,Monday,38,8,22,traffic
1697,Monday,38,8,44,traffic
1698,Monday,38,8,58,traffic
1699,Monday,39,8,16,traffic
1700,Monday,39,8,32,traffic
1701,Monday,39,8,51,traffic
1702,Monday,40,8,20,traffic
1703,Monday,40,8,21,traffic
1704,Monday,40,8,23,traffic
1705,Monday,40,8,34,traffic
1706,Monday,41,8,3,traffic
1709,Monday,41,8,45,traffic
1710,Monday,41,8,59,traffic
1711,Monday,42,8,3,traffic
1712,Monday,42,8,20,traffic
1713,Monday,42,8,21,traffic
1714,Monday,42,8,41,traffic
1715,Monday,42,8,45,traffic
1718,Monday,43,8,9,traffic
1720,Monday,43,8,52,traffic
1721,Monday,44,8,12,traffic
1722,Monday,44,8,30,traffic
1723,Monday,44,8,38,traffic
1724,Monday,45,8,7,traffic
1725,Monday,45,8,35,traffic
1726,Monday,45,8,59,traffic
1728,Monday,46,8,24,traffic
1729,Monday,46,8,28,traffic
1730,Monday,46,8,47,traffic
1731,Monday,46,8,58,traffic
1732,Monday,47,8,6,traffic
1733,Monday,47,8,24,traffic
1734,Monday,47,8,27,traffic
1735,Monday,47,8,51,traffic
1736,Monday,48,8,10,traffic
1737,Monday,48,8,28,traffic
1738,Monday,48,8,43,traffic
1739,Monday,48,8,47,traffic
1740,Monday,49,8,16,traffic
1741,Monday,49,8,45,traffic
1742,Monday,49,8,57,traffic
1743,Monday,50,8,10,traffic
1744,Monday,50,8,37,traffic
1747,Monday,51,8,22,traffic
1749,Monday,51,8,57,traffic
1750,Monday,52,8,3,traffic
1751,Monday,52,8,9,traffic
1753,Monday,52,8,58,traffic
1754,Monday,52,8,59,traffic
1755,Monday,53,8,8,traffic
1756,Monday,53,8,32,traffic
1757,Monday,53,8,56,traffic
1760,Monday,54,8,25,traffic
1761,Monday,54,8,26,traffic
1762,Monday,54,8,50,traffic
1763,Monday,55,8,3,traffic
1766,Monday,55,8,51,traffic
1767,Monday,56,8,15,traffic
1768,Monday,56,8,19,traffic
1770,Monday,57,8,11,traffic
1771,Monday,57,8,32,traffic
1772,Monday,57,8,45,traffic
1773,Monday,58,8,5,traffic
1774,Monday,58,8,18,traffic
1775,Monday,58,8,44,traffic
1776,Monday,59,8,5,traffic
1778,Monday,59,8,26,traffic
1779,Monday,59,8,34,traffic
1781,Monday,59,8,53,traffic
1782,Monday,0,9,10,traffic
1783,Monday,0,9,21,traffic
1784,Monday,0,9,45,traffic
1786,Monday,1,9,22,traffic
1788,Monday,1,9,58,traffic
1791,Monday,2,9,50,traffic
1792,Monday,3,9,15,traffic
1793,Monday,3,9,27,traffic
1795,Monday,3,9,37,traffic
1796,Monday,3,9,51,traffic
1797,Monday,4,9,5,traffic
1798,Monday,4,9,10,traffic
1799,Monday,4,9,14,traffic
1800,Monday,4,9,21,traffic
1801,Monday,4,9,25,traffic
1802,Monday,4,9,44,traffic
1803,Monday,4,9,50,traffic
1805,Monday,5,9,40,traffic
1806,Monday,5,9,44,traffic
1807,Monday,5,9,58,traffic
1808,Monday,6,9,14,traffic
1809,Monday,6,9,40,traffic
1810,Monday,6,9,48,traffic
1811,Monday,6,9,56,traffic
1812,Monday,7,9,18,traffic
1814,Monday,7,9,41,traffic
1815,Monday,7,9,42,traffic
1818,Monday,8,9,18,traffic
1819,Monday,8,9,32,traffic
1820,Monday,9,9,1,traffic
1821,Monday,9,9,6,traffic
1822,Monday,9,9,32,traffic
1823,Monday,10,9,1,traffic
1824,Monday,10,9,24,traffic
1827,Monday,10,9,48,traffic
1829,Monday,11,9,13,traffic
1830,Monday,11,9,23,traffic
1831,Monday,11,9,30,traffic
1832,Monday,11,9,35,traffic
1835,Monday,12,9,6,traffic
1837,Monday,12,9,16,traffic
1838,Monday,12,9,45,traffic
1840,Monday,13,9,26,traffic
1843,Monday,13,9,54,traffic
1844,Monday,14,9,4,traffic
1845,Monday,14,9,31,traffic
1846,Monday,14,9,55,traffic
1847,Monday,15,9,16,traffic
1848,Monday,15,9,22,traffic
1849,Monday,15,9,39,traffic
1851,Monday,16,9,8,traffic
1852,Monday,16,9,37,traffic
1853,Monday,16,9,54,traffic
1854,Monday,17,9,4,traffic
1855,Monday,17,9,22,traffic
1857,Monday,17,9,40,traffic
1859,Monday,17,9,51,traffic
1860,Monday,17,9,59,traffic
1861,Monday,18,9,2,traffic
1862,Monday,18,9,31,traffic
1864,Monday,19,9,21,traffic
1865,Monday,19,9,38,traffic
1867,Monday,20,9,16,traffic
1870,Monday,20,9,31,traffic
1871,Monday,20,9,47,traffic
1873,Monday,21,9,16,traffic
1875,Monday,21,9,19,traffic
1876,Monday,21,9,24,traffic
1877,Monday,21,9,47,traffic
1879,Monday,22,9,15,traffic
1880,Monday,22,9,22,traffic
1881,Monday,22,9,31,traffic
1882,Monday,22,9,42,traffic
1883,Monday,22,9,55,traffic
1884,Monday,23,9,6,traffic
1886,Monday,23,9,26,traffic
1888,Monday,23,9,52,traffic
1889,Monday,24,9,18,traffic
1890,Monday,24,9,46,traffic
1891,Monday,25,9,5,traffic
1892,Monday,25,9,31,traffic
1893,Monday,25,9,53,traffic
1894,Monday,26,9,13,traffic
1895,Monday,26,9,22,traffic
1896,Monday,26,9,39,traffic
1898,Monday,27,9,24,traffic
1900,Monday,27,9,57,traffic
1901,Monday,28,9,10,traffic
1902,Monday,28,9,35,traffic
1903,Monday,28,9,53,traffic
1904,Monday,28,9,57,traffic
1906,Monday,29,9,10,traffic
1907,Monday,29,9,23,traffic
1909,Monday,30,9,8,traffic
1910,Monday,30,9,26,traffic
1911,Monday,30,9,49,traffic
1913,Monday,31,9,13,traffic
1916,Monday,32,9,1,traffic
1917,Monday,32,9,22,traffic
1919,Monday,32,9,39,traffic
